ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.9508,7.9885,5.4037,-2.1601,9.0812,3.006,1.2761,1.073,1.9597,0.2662,-1.0567,-0.9625,296,25.84,-4.76,12.18,272.87,-68.95,31.7,0,51.383,12.919483,77.68568,2561.29,NaN,4.1,53.829033,153.2,11 / 31,973015,2018-08-07 17:15:58:228
0.9325,11.3278,1.8103,-1.3328,9.3397,2.6765,2.0258,0.3416,-1.9798,-0.4018,-0.0626,0.6848,88,20.63,-12.98,10.03,269.44,-71.94,35.38,0,49.857,12.919483,77.68568,2561.29,NaN,4.1,53.829033,153.2,11 / 31,973515,2018-08-07 17:15:58:728
1.6843,10.1424,2.0803,-1.3025,9.2714,2.9181,0.2086,-2.48,-1.3168,-0.0558,0.8581,0.4484,312,25.78,-16.92,-0.63,282.9,-70.98,24.05,0,44.28,12.919483,77.68568,2561.29,NaN,4.1,53.829033,153.2,11 / 31,974015,2018-08-07 17:15:59:228
-0.275,8.1184,-0.0981,-0.7605,9.3806,2.7562,1.1433,-2.582,-2.2438,-0.6705,0.821,0.5,308,15.2,-20.61,-1.08,286.1,-75.85,32.49,0,49.376,12.919483,77.68568,2561.29,NaN,4.1,53.829033,153.2,11 / 31,974515,2018-08-07 17:15:59:728
-1.5146,2.9212,0.5932,-0.403,9.5581,2.1564,-1.2188,-4.6529,-0.308,-0.0205,0.6926,-0.6815,268,7.84,-25.44,3.04,221.9,-77.4,-2.71,0,61.119,12.919483,77.68568,2561.29,NaN,4.1,53.829033,153.2,11 / 31,975015,2018-08-07 17:16:00:228
-0.773,6.4057,2.2934,-1.846,9.5405,1.3198,-3.9314,-1.2205,5.8906,3.2714,-0.9749,-1.153,248,4.35,-30,12.3,228.84,-76.62,54.44,2,59.43,12.919483,77.68568,2561.29,NaN,4.1,53.829033,153.2,11 / 31,975515,2018-08-07 17:16:00:728
-0.6587,8.0334,5.5073,0.1387,9.4595,2.5824,0.0195,-0.1958,1.3381,-0.1521,-0.2829,-0.1707,224,13.55,-39.19,13.53,207.78,-75.33,-4.45,0,58.111,12.919483,77.68568,2561.29,NaN,4.1,53.829033,153.2,11 / 31,976015,2018-08-07 17:16:01:228
-2.0898,15.2849,3.9364,-0.9634,9.2841,3.0079,-1.0565,4.0447,-0.7171,-0.2297,-1.3654,-0.6567,320,19.23,-31.34,6.76,242.1,-72.46,16.21,0,66.702,12.919483,77.68568,2561.29,NaN,4.1,53.829033,153.2,11 / 31,976515,2018-08-07 17:16:01:728
-0.1951,9.3329,1.7143,-1.0195,9.4737,2.3196,-0.3671,0.8707,-4.1297,-0.0532,1.3447,-0.0608,320,7.39,-24.54,2.69,229.99,-75.03,23.73,0,54.842,12.919483,77.68568,2561.29,NaN,4.1,53.829033,153.2,11 / 31,977015,2018-08-07 17:16:02:228
1.1815,8.6906,2.0031,-0.2531,9.4355,2.6605,1.4118,-0.5355,-0.7357,-0.7987,0.8192,0.1969,312,10.56,-19.47,4.89,235.52,-76.76,6.83,0,42.062,12.919483,77.68568,2561.29,NaN,4.1,53.829033,153.2,11 / 31,977515,2018-08-07 17:16:02:728
0.9969,5.656,0.712,-0.8054,9.4672,2.4276,0.5284,-3.7091,-0.8836,-0.8458,-0.8419,0.5807,296,-1.46,-19.95,2.44,177.51,-74.88,18.35,0,51.132,12.919483,77.68568,2561.29,NaN,4.1,53.829033,153.2,11 / 31,978015,2018-08-07 17:16:03:228
-1.3264,7.0398,3.641,0.2304,9.5577,2.1836,0.1372,0.9296,1.7014,0.9009,-0.5751,0.1122,312,3.41,-23.44,8.27,191.12,-74.15,-1.69,2,57.612,12.919483,77.68568,2561.29,NaN,4.1,53.829033,153.2,11 / 30,978515,2018-08-07 17:16:03:728
-4.9234,9.1377,10.7976,-1.5663,9.267,2.7998,-1.4262,-0.6216,5.4441,0.4969,-0.5386,-1.1279,296,14.75,-28.81,1.49,255.98,-70.9,29.22,2,63.22,12.919483,77.68568,2561.29,NaN,4.1,53.829033,153.2,11 / 30,979015,2018-08-07 17:16:04:228
-0.5674,16.2446,7.2227,0.0117,9.304,3.0995,-1.3242,6.5056,1.8314,-0.5043,-0.6405,0.5643,232,3.84,-28.37,-1.57,212.96,-73.16,7.95,0,60.148,12.919353,77.68566,2548.39,NaN,4.1,53.829033,179.4,11 / 30,979515,2018-08-07 17:16:04:728
0.5267,8.9528,1.6718,-0.2945,9.3473,2.9514,2.3436,0.4023,-1.9499,-0.0966,1.3776,-0.2409,220,-0.08,-34.25,-1.05,179.39,-72.39,5.7,0,60.73,12.919353,77.68566,2548.39,NaN,4.1,53.829033,179.4,11 / 30,980015,2018-08-07 17:16:05:228
-1.5499,8.5485,-0.8362,-0.8391,9.5147,2.222,-1.2436,-0.2236,-2.4395,0.0673,2.6445,-0.4384,264,6.39,-31.68,7.48,204.93,-75.93,4.61,0,49.142,12.919353,77.68566,2548.39,NaN,4.1,53.829033,179.4,11 / 30,980516,2018-08-07 17:16:05:729
-0.6312,4.7977,0.7548,-0.5171,9.3932,2.7696,0.1619,-4.129,-1.3881,-0.6586,-1.1245,-0.8999,320,11.58,-36.33,0.59,232.55,-73.3,10.58,2,45.961,12.919353,77.68566,2548.39,NaN,4.1,53.829033,179.4,11 / 30,981015,2018-08-07 17:16:06:228
-1.9255,7.1688,2.8207,-1.6646,9.4635,1.9601,-3.1568,-1.3986,1.9954,0.9457,2.4806,1.0855,352,6.79,-37.99,-1.11,212.01,-70.28,34.68,2,50.698,12.919353,77.68566,2548.39,NaN,4.1,53.829033,179.4,11 / 30,981516,2018-08-07 17:16:06:729
-2.1623,10.1963,11.4551,-0.0419,9.3839,2.848,-1.2594,0.5778,6.784,0.3806,-1.6571,-0.2657,280,-5.83,-41.32,-2.51,147.86,-72.48,2.97,2,54.923,12.919353,77.68566,2548.39,NaN,4.1,53.829033,179.4,11 / 30,982015,2018-08-07 17:16:07:228
-0.3436,9.2168,4.8689,-1.1343,9.1849,3.2438,0.7013,6.1201,0.8613,0.0018,-0.4656,-0.5426,272,-10.02,-43.4,4.17,158.08,-69.9,16.39,0,61.117,12.919353,77.68566,2548.39,NaN,4.1,53.829033,179.4,11 / 30,982515,2018-08-07 17:16:07:728
0.4693,14.1326,4.9306,-1.1744,9.0494,3.5916,-0.6068,0.5127,-2.0509,-0.4394,-0.4278,0.5794,280,3.06,-33.52,5.62,195.08,-67.34,18.11,0,48.408,12.919353,77.68566,2548.39,NaN,4.1,53.829033,179.4,11 / 30,983015,2018-08-07 17:16:08:228
1.2507,10.3187,0.1209,-0.5282,9.3233,2.9945,2.6606,1.8417,-1.2308,-0.1071,0.4509,-0.0408,364,3,-24.15,8.98,195.87,-72.1,9.02,0,56.789,12.919353,77.68566,2548.39,NaN,4.1,53.829033,179.4,11 / 30,983516,2018-08-07 17:16:08:729
0.6039,6.6906,-0.0694,-0.6909,9.5245,2.231,1.5276,-3.3118,-1.2679,-0.8964,-0.9203,0.3163,396,8.27,-27.1,11.61,216.25,-76.22,17.21,0,58.9,12.919353,77.68566,2548.39,NaN,4.1,53.829033,179.4,11 / 30,984018,2018-08-07 17:16:09:231
-0.9014,3.5194,1.0747,-0.3148,9.6984,1.4186,-0.0663,-5.5614,-0.4376,-0.4458,-0.1901,-0.6078,352,12.57,-31.65,18.5,219.62,-81.48,12.51,2,57.272,12.919353,77.68566,2548.39,NaN,4.1,53.829033,179.4,11 / 30,984515,2018-08-07 17:16:09:728
-3.7798,8.6466,0.4023,-1.5794,9.6405,0.8586,-4.6284,-0.516,1.264,3.0433,2.342,0.4708,484,27.42,-23.47,13.94,257.55,-71,28.95,0,48.738,12.919353,77.68566,2548.39,NaN,4.1,53.829033,179.4,11 / 30,985015,2018-08-07 17:16:10:228
-0.0036,8.0029,5.5175,-0.0046,9.4492,2.6235,1.0656,1.0152,1.9465,0.6182,0.2242,0.3036,436,9.94,-28.09,8.54,212.42,-72.5,3.08,0,42.725,12.919353,77.68566,2548.39,NaN,4.1,53.829033,179.4,11 / 30,985516,2018-08-07 17:16:10:729
-0.5106,14.3502,2.8797,-1.008,9.2714,3.0323,0.5675,1.2465,-0.8958,-0.1576,0.0775,-0.3931,472,10.92,-27.16,0.56,239.19,-70.98,18.39,0,49.24,12.919353,77.68566,2548.39,NaN,4.1,53.829033,179.4,11 / 30,986016,2018-08-07 17:16:11:229
-1.5829,9.0665,-1.2177,-1.2772,9.381,2.5564,-0.8456,-0.3631,-2.9327,-0.1255,1.5735,0.2102,484,-3.36,-25.99,-3.59,140.56,-73.06,26.55,0,47.583,12.919353,77.68566,2548.39,NaN,4.1,53.829033,179.4,11 / 30,986515,2018-08-07 17:16:11:728
-2.0839,7.0868,-0.0697,-0.9826,9.5108,2.1795,-0.9929,-4.2383,-1.389,0.0403,-0.9171,-0.7656,516,4.16,-26.76,10.38,209.29,-75.89,24.27,2,56.214,12.919353,77.68566,2548.39,NaN,4.1,53.829033,179.4,11 / 30,987015,2018-08-07 17:16:12:228
-1.1013,5.9062,2.4032,-1.5536,9.6244,1.0619,-1.7892,-2.4776,1.0499,1.4019,2.7211,0.8949,532,10.58,-24.13,17.52,236.67,-73.57,40.19,2,56.13,12.919353,77.68566,2548.39,NaN,4.1,53.829033,179.4,11 / 30,987516,2018-08-07 17:16:12:729
0.6114,6.7992,4.3757,-0.1007,9.5837,2.0768,-0.3289,-2.0882,2.4091,1.5336,0.7633,0.4255,424,1.91,-26.75,14.64,188.09,-72.69,4.42,2,48.879,12.919353,77.68566,2548.39,NaN,4.1,53.829033,179.4,11 / 30,988015,2018-08-07 17:16:13:228
1.9462,14.9805,5.2218,-0.7223,9.3459,2.8814,1.8465,3.9684,-1.5688,-0.8434,-1.4427,-0.7171,216,-4.86,-24.09,9.26,170.14,-75.47,13.76,0,52.699,12.9192,77.68566,2554.84,NaN,4.14,48.935486,190.6,11 / 31,988516,2018-08-07 17:16:13:729
2.6061,7.9742,2.396,-1.0007,9.434,2.4837,3.3523,-0.7358,-1.6079,1.059,2.4722,1.23,276,-6,-23.92,5.75,168.06,-68.95,21.67,0,51.5,12.9192,77.68566,2554.84,NaN,4.14,48.935486,190.6,11 / 31,989015,2018-08-07 17:16:14:228
1.0445,7.9643,1.6918,-0.0601,9.5064,2.4073,0.0277,-2.0543,-1.6959,-0.4763,0.0695,0.2041,276,6.94,-17.29,15.78,200.76,-75.79,1.43,0,60.345,12.9192,77.68566,2554.84,NaN,4.14,48.935486,190.6,11 / 31,989515,2018-08-07 17:16:14:728
-1.1546,5.237,1.4638,-1.4512,9.6419,1.0482,-0.1603,-3.1316,2.0568,0.0278,1.0767,0.8099,332,6.11,-17.26,13.6,246.76,-79.48,54.16,0,60.363,12.9192,77.68566,2554.84,NaN,4.14,48.935486,190.6,11 / 31,990016,2018-08-07 17:16:15:229
-1.8753,10.4429,8.1125,-0.2069,9.3865,2.832,0.6121,0.157,2.2832,0.003,-1.5868,-0.4701,264,3.83,-26.06,4.52,199.91,-73.17,4.18,0,60.885,12.9192,77.68566,2554.84,NaN,4.14,48.935486,190.6,11 / 31,990515,2018-08-07 17:16:15:728
-0.5746,15.0463,2.8617,-1.1731,9.2768,2.9555,0.5489,6.3962,-0.0223,-0.2669,-1.2693,-0.5903,244,-4.08,-30.02,2.18,166.26,-72.45,21.53,0,53.581,12.9192,77.68566,2554.84,NaN,4.14,48.935486,190.6,11 / 31,991015,2018-08-07 17:16:16:228
0.6045,8.6601,1.2031,-1.2563,9.5243,1.9696,1.0406,-0.6156,-0.8928,-0.7668,0.6653,0.1735,260,-9.16,-33.23,13.69,184.76,-77.84,39.37,0,59.736,12.9192,77.68566,2554.84,NaN,4.14,48.935486,190.6,11 / 31,991515,2018-08-07 17:16:16:728
1.3898,8.0439,1.2432,-0.5112,9.4472,2.5807,0.8086,-1.6278,-1.7132,-1.3744,-0.7109,0.3281,232,27.26,-23.88,16.85,253.85,-78.48,24.19,0,63.176,12.9192,77.68566,2554.84,NaN,4.14,48.935486,190.6,11 / 31,992015,2018-08-07 17:16:17:228
0.3936,4.9476,2.3984,-0.9741,9.7453,0.5008,1.2494,-4.2925,1.7385,-0.718,0.3808,0.8852,248,7.86,-8.84,18.54,285.8,-81.15,86.89,2,58.079,12.9192,77.68566,2554.84,NaN,4.14,48.935486,190.6,11 / 31,992516,2018-08-07 17:16:17:729
1.5595,11.5777,7.3179,-0.359,9.4592,2.5622,-0.7024,-0.4938,1.4537,-0.9476,-2.912,-0.4312,268,13.29,-25.43,18.42,214.88,-74.7,7.98,2,58.765,12.9192,77.68566,2554.84,NaN,4.14,48.935486,190.6,11 / 31,993016,2018-08-07 17:16:18:229
1.5948,15.1247,1.0373,-0.3526,9.5725,2.101,1.5892,5.1387,-0.6065,0.3053,-1.0652,0.1865,188,8.97,-29.04,9.2,220.33,-76.09,15.53,0,61.85,12.9192,77.68566,2554.84,NaN,4.14,48.935486,190.6,11 / 31,993515,2018-08-07 17:16:18:728
2.4989,9.4439,0.6557,-0.31,9.6142,1.9081,1.4247,0.3352,-1.6225,0.1972,-1.5303,0.6006,24,7.97,-39.95,39.47,197.69,-78.63,9.23,0,60.459,12.9192,77.68566,2554.84,NaN,4.14,48.935486,190.6,11 / 31,994016,2018-08-07 17:16:19:229
3.2489,9.5573,1.9854,-0.5501,9.4464,2.5755,0.9091,-0.495,0.3195,-0.2038,1.0373,0.7337,344,61.02,-21.48,12.51,270.76,-74.45,18.2,0,50.33,12.9192,77.68566,2554.84,NaN,4.14,48.935486,190.6,11 / 31,994515,2018-08-07 17:16:19:728
2.0851,5.9897,0.384,-0.1622,9.6196,1.8992,1.6663,-2.3354,-1.4447,-0.619,0.7261,0.4163,388,26.38,-13.02,6.02,265.23,-80.56,12.79,2,62.673,12.9192,77.68566,2554.84,NaN,4.14,48.935486,190.6,11 / 31,995015,2018-08-07 17:16:20:228
-2.9565,6.7818,3.003,0.0674,9.5909,2.0447,-1.6538,0.389,1.5682,0.2832,-0.4305,-0.9317,332,21.28,-20.1,4.82,244.94,-77.96,-1.89,2,57.049,12.9192,77.68566,2554.84,NaN,4.14,48.935486,190.6,11 / 31,995515,2018-08-07 17:16:20:728
-5.8425,10.2699,11.769,-1.0085,9.4767,2.3121,1.4591,0.0051,0.5053,-0.2497,-2.1395,-0.9229,364,6.63,-23.32,-1.21,248.86,-75.09,23.57,0,55.207,12.9192,77.68566,2554.84,NaN,4.14,48.935486,190.6,11 / 31,996015,2018-08-07 17:16:21:228
-2.3224,15.5707,3.8963,-0.2249,9.4342,2.6674,-0.8619,5.3693,1.0851,-0.307,-0.7224,0.3231,248,-5.8,-9.99,14.32,169.71,-75.02,11.52,0,48.881,12.9192,77.68566,2554.84,NaN,4.14,48.935486,190.6,12 / 30,996515,2018-08-07 17:16:21:728
0.3573,10.0179,0.5235,-0.896,9.5454,2.0621,2.0019,0.7032,-1.6952,-0.1093,0.5644,-0.0674,328,5.38,-7.7,24.22,211.96,-76.93,21.78,0,50.684,12.9192,77.68566,2554.84,NaN,4.14,48.935486,190.6,12 / 30,997017,2018-08-07 17:16:22:230
-0.0823,8.2336,-1.6083,-0.1514,9.6947,1.4699,2.0786,-2.0546,-1.0745,-0.4672,-0.4186,0.3379,400,22.05,-13.83,12.36,243.19,-81.33,5.88,2,61.566,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,12 / 30,997515,2018-08-07 17:16:22:728
-2.3113,3.9522,0.3894,-0.2805,9.6646,1.6395,-1.9505,-5.1114,-1.0706,0.3663,0.98,-0.1216,364,17.64,-13.53,2.41,257.61,-79.03,2.14,0,61.303,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,12 / 30,998015,2018-08-07 17:16:23:228
-6.6307,10.1529,1.9354,-1.3021,9.603,1.5022,-4.8765,0.8461,5.3532,1.7692,-0.5157,-0.6572,320,4.93,-17.75,5.64,219.12,-74.82,21.04,0,58.061,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,12 / 30,998515,2018-08-07 17:16:23:728
2.8916,8.5536,1.9711,0.3351,9.6286,1.8298,2.3739,3.6732,0.5472,0.3853,0.0983,0.876,424,-6.7,-18.23,15.54,151.01,-79.07,-10.38,0,61.287,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,12 / 30,999016,2018-08-07 17:16:24:229
-1.1501,11.2692,0.5675,-0.9138,9.5549,2.0097,-0.1401,2.1818,-1.1785,0.061,-0.2179,-0.1344,552,3.17,-18.97,18.3,199.26,-75.29,14.24,0,49.214,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,12 / 30,999515,2018-08-07 17:16:24:728
-1.3102,8.597,0.5678,-0.6424,9.6104,1.8432,-0.4836,-0.1412,0.6894,-0.4258,0.0927,-0.3829,76,-4.34,-15.81,13.46,181.74,-78.52,19.21,2,50.184,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,12 / 30,1000016,2018-08-07 17:16:25:229
-0.2556,7.0674,2.01,-0.7906,9.5727,1.9772,-1.7341,-3.3629,-1.5331,0.0999,1.294,-0.1416,664,5.78,-22.02,17.21,213.42,-77.46,21.79,0,47.397,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,12 / 30,1000515,2018-08-07 17:16:25:728
-3.0634,8.5895,0.3457,-1.0711,9.6858,1.0994,-2.0286,-1.0631,-0.2276,0.8968,2.5858,1.3398,572,12.94,-22.65,21.16,241.82,-75.69,41.3,2,61.993,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,12 / 30,1001015,2018-08-07 17:16:26:228
1.2465,8.4889,1.4036,0.3216,9.712,1.3209,2.5655,0.4236,0.9732,-0.0822,-1.608,0.1858,120,0.49,-24.67,18.57,178.2,-82.52,-2.09,0,61.465,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,12 / 30,1001515,2018-08-07 17:16:26:728
-1.5206,15.2451,2.5337,-1.0377,9.5987,1.72,1.1896,0.2907,-2.965,0.266,0.8234,-0.5932,364,9.09,-25.39,11.35,233.83,-78.18,31.1,0,51.911,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,12 / 30,1002016,2018-08-07 17:16:27:229
-0.8727,8.9223,-0.7503,-0.6172,9.6529,1.6156,-0.7207,-0.3847,-2.0804,-0.0927,-3.0737,-0.197,312,2.33,-21.28,11.36,209.68,-80.26,28.1,0,50.169,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,12 / 30,1002515,2018-08-07 17:16:27:728
-0.6815,8.3497,2.4514,-1.1636,9.5665,1.8164,-1.5127,-3.4209,-1.5577,-0.5375,1.5705,0.2214,632,21.56,-23.3,17.53,253.68,-77.29,32.64,2,56.362,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,12 / 30,1003015,2018-08-07 17:16:28:228
1.0828,6.2821,3.8855,-1.2858,9.6897,0.7921,-3.4296,-0.2746,-0.5534,1.5379,1.9905,0.6844,564,16.42,-18.96,27.72,262.97,-81.14,58.37,0,57.791,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,12 / 30,1003515,2018-08-07 17:16:28:728
2.2892,11.2249,6.5281,0.3993,9.5917,2.0027,1.7085,0.7245,2.9483,-0.7344,-2.3621,-0.2717,368,20.27,-16.15,20.68,211.23,-80.58,-10.02,0,53.443,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,12 / 30,1004015,2018-08-07 17:16:29:228
-0.7676,16.0324,1.9785,-0.8733,9.5815,1.8979,-0.2562,4.0004,-0.444,0.1683,-0.5857,0.2345,524,17.58,-12.68,11.09,259.17,-76.71,28.52,0,44.738,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,11 / 30,1004515,2018-08-07 17:16:29:728
-0.8775,7.7692,-0.0559,-0.645,9.6069,1.8605,-0.39,-0.8689,-1.3176,-0.2789,-1.2531,-0.0003,184,4.96,-17.26,7.32,225.44,-79.23,24.78,0,55.245,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,11 / 30,1005015,2018-08-07 17:16:30:228
2.4352,8.0714,2.6881,-0.711,9.435,2.5778,2.4415,-1.2723,0.6634,-0.4038,1.3863,0.5087,512,5.32,-27.99,17.47,205.96,-75,19.17,0,51.824,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,11 / 30,1005515,2018-08-07 17:16:30:728
4.0166,3.9716,-0.0787,0.0901,9.7486,1.0612,2.3301,-4.8475,1.8635,-0.502,0.1679,1.7937,440,8.47,-25.57,30.1,189.29,-83.77,-4.85,2,60.361,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,11 / 30,1006015,2018-08-07 17:16:31:228
-3.8427,5.4605,2.1815,-0.6861,9.5228,2.2397,-2.7527,-2.3409,2.3636,0.5019,-0.9801,-1.4958,472,23.18,-17.3,16.92,243.74,-76.18,17.03,0,55.438,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,11 / 30,1006516,2018-08-07 17:16:31:729
-5.5264,11.0127,10.9487,-1.2304,9.5086,2.0597,-2.5197,2.0181,8.79,0.2765,-3.3099,-1.4801,388,16.22,-8.64,11.85,249.48,-78.06,21.03,0,55.266,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,11 / 30,1007015,2018-08-07 17:16:32:228
1.4826,9.7198,4.2303,0.0499,9.5631,2.1714,-0.1037,4.6004,3.2014,-0.6055,-0.0176,0.363,320,11.94,-6.38,7.29,241.15,-79.47,5.01,0,54.02,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,11 / 30,1007515,2018-08-07 17:16:32:728
1.3785,8.6604,-0.0886,-0.3337,9.637,1.7854,4.4984,-2.4876,-1.6117,1.1045,1.5973,0.3056,288,3.46,-13.64,8.52,203.19,-79.33,10.59,0,51.642,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,11 / 30,1008016,2018-08-07 17:16:33:229
-0.7841,10.1355,5.4974,-0.3916,9.6707,1.5792,-0.259,0.0622,-0.3963,-0.5094,3.087,-0.0186,248,5.82,-20.58,10.94,213.94,-80.45,13.93,0,56.969,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,11 / 30,1008516,2018-08-07 17:16:33:729
-1.5682,6.7193,0.7785,-0.3315,9.6454,1.7398,-2.3299,-4.3382,-0.2599,0.2756,0.6281,-0.1399,476,15.97,-19,6.33,249.54,-79.59,10.79,2,53.077,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,11 / 30,1009015,2018-08-07 17:16:34:228
-4.786,7.9574,-0.5857,-1.7001,9.5704,1.2992,-4.0776,-0.2839,4.5247,1.9736,-0.6246,-0.979,440,7.51,-18.2,9.26,255.72,-77.4,52.61,2,48.148,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,11 / 30,1009515,2018-08-07 17:16:34:728
2.5199,9.1829,2.9536,0.2472,9.6683,1.623,1.9679,0.2887,1.3375,-0.0588,-1.1754,0.4878,304,-5.49,-16.47,10.63,165.13,-80.73,6.62,0,51.549,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,11 / 30,1010015,2018-08-07 17:16:35:228
-0.6587,10.451,0.9724,-0.9371,9.551,2.0178,0.3573,-0.3604,-0.9122,0.7189,1.2694,0.0836,300,4.92,-22.72,23.8,204.52,-74.41,18,0,49.51,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,11 / 30,1010516,2018-08-07 17:16:35:729
-1.5559,8.5955,-0.5093,-0.6054,9.6547,1.6094,-0.5543,-0.4513,-1.9712,-0.2363,-2.973,-0.5442,24,2.88,-18.58,17.35,207.39,-81.2,21.56,0,50.539,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,11 / 30,1011015,2018-08-07 17:16:36:228
1.6511,8.2414,1.2989,-0.8173,9.5514,2.0673,0.8934,-2.483,-0.4134,-0.3067,1.114,-0.0641,340,12.63,-21.1,12.9,234.84,-76.9,21.57,0,41.802,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,11 / 30,1011517,2018-08-07 17:16:36:730
-2.6175,6.9105,-2.6692,-1.1399,9.6983,0.902,-2.7344,-1.9308,-0.9026,1.8919,0.4785,0.4589,380,8.78,-17.06,12.79,257.43,-81.48,51.65,2,39.539,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,11 / 30,1012015,2018-08-07 17:16:37:228
1.429,10.1104,5.1218,0.0551,9.6021,1.9916,1.5755,1.2717,3.547,-0.1564,-2.6888,-0.3317,236,-9.94,-15.79,9.79,144.38,-79.16,2.71,0,48.614,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,11 / 30,1012516,2018-08-07 17:16:37:729
0.8317,12.3747,1.3486,-0.8715,9.6411,1.5686,0.5369,4.825,0.2551,-0.1059,-1.0841,0.1577,268,-7.29,-20.01,23.16,197.32,-79.38,36.59,0,54.44,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,11 / 30,1013015,2018-08-07 17:16:38:228
0.4579,8.5721,1.1959,-0.4577,9.7142,1.2633,0.1944,-0.7996,-1.9044,-0.0011,-1.4106,0.078,24,4.95,-19.07,23.85,214.66,-81.84,26.21,0,59.789,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,13 / 30,1013515,2018-08-07 17:16:38:728
2.8913,8.4919,1.1792,-0.4601,9.5205,2.3064,3.2437,-0.6253,-0.9656,-0.2076,0.1097,0.0588,372,19.03,-20.29,15.05,236.72,-76.63,13.66,0,47.655,12.919068,77.685646,2548.39,NaN,4.14,39.148384,187.2,13 / 30,1014016,2018-08-07 17:16:39:229
3.8684,5.2235,0.4403,-0.6421,9.7409,0.9339,2.4348,-3.3608,-0.3676,-0.7135,-0.8322,0.7301,316,15.98,-15.19,16.05,255.33,-83.36,34.51,2,41.322,12.918844,77.68562,2554.84,NaN,4.1,34.254837,175.3,13 / 30,1014515,2018-08-07 17:16:39:728
0.2631,13.3102,1.585,-0.3913,9.7842,0.5354,0.4523,2.074,2.415,1.404,-0.923,-0.0088,280,4.52,-12.75,20.54,210.2,-81.99,18.99,0,44.675,12.918844,77.68562,2554.84,NaN,4.1,34.254837,175.3,13 / 30,1015015,2018-08-07 17:16:40:228
-5.1903,14.0171,2.1515,-2.4818,9.417,1.1539,-2.0406,4.4125,0.5809,-0.0608,0.3925,0.3994,868,12.49,-14.22,29.97,260.7,-72.71,66.11,0,53.778,12.918844,77.68562,2554.84,NaN,4.1,34.254837,175.3,13 / 30,1015515,2018-08-07 17:16:40:728
0.7287,6.0232,4.9734,0.8654,8.2334,5.2567,-0.3897,-1.8555,-0.1812,0.1613,-0.6582,0.4867,712,12.18,-31.18,16.62,198.42,-56.83,-4.48,2,49.024,12.918844,77.68562,2554.84,NaN,4.1,34.254837,175.3,13 / 30,1016015,2018-08-07 17:16:41:228
